IN_ind_id,IN_sponge_id,NEAR_ind_id,NEAR_sponge_id,ind_id_Pair,sponge_id_Pair,Distance_m
1,GOL_01,2,GOL_01,1_2,GOL_01_GOL_01,0
1,GOL_01,3,GOL_01,1_3,GOL_01_GOL_01,0
1,GOL_01,4,GOL_01,1_4,GOL_01_GOL_01,0
1,GOL_01,5,GOL_01,1_5,GOL_01_GOL_01,0
1,GOL_01,6,GOL_2,1_6,GOL_01_GOL_2,4.48796641
1,GOL_01,7,GOL_2,1_7,GOL_01_GOL_2,4.48796641
1,GOL_01,8,GOL_2,1_8,GOL_01_GOL_2,4.48796641
1,GOL_01,9,GOL_3,1_9,GOL_01_GOL_3,11.09548163
1,GOL_01,10,GOL_3,1_10,GOL_01_GOL_3,11.09548163
1,GOL_01,11,GOL_3,1_11,GOL_01_GOL_3,11.09548163
1,GOL_01,12,GOL_3,1_12,GOL_01_GOL_3,11.09548163
1,GOL_01,13,GOL_3,1_13,GOL_01_GOL_3,11.09548163
1,GOL_01,14,GOL_3,1_14,GOL_01_GOL_3,11.09548163
1,GOL_01,15,GOL_3,1_15,GOL_01_GOL_3,11.09548163
1,GOL_01,16,GOL_3,1_16,GOL_01_GOL_3,11.09548163
1,GOL_01,17,GOL_3,1_17,GOL_01_GOL_3,11.09548163
1,GOL_01,18,GOL_3,1_18,GOL_01_GOL_3,11.09548163
1,GOL_01,19,GOL_4,1_19,GOL_01_GOL_4,0
1,GOL_01,20,GOL_5,1_20,GOL_01_GOL_5,22.04045354
1,GOL_01,21,GOL_6,1_21,GOL_01_GOL_6,26.78757101
1,GOL_01,22,GOL_6,1_22,GOL_01_GOL_6,26.78757101
1,GOL_01,23,GOL_7,1_23,GOL_01_GOL_7,27.82261113
1,GOL_01,24,GOL_8,1_24,GOL_01_GOL_8,18.73565629
1,GOL_01,25,XES_1,1_25,GOL_01_XES_1,1338.72199
1,GOL_01,26,GOL_9,1_26,GOL_01_GOL_9,9.941488979
1,GOL_01,27,GOL_9,1_27,GOL_01_GOL_9,9.941488979
1,GOL_01,28,GOL_10,1_28,GOL_01_GOL_10,21.19057845
1,GOL_01,29,GOL_11,1_29,GOL_01_GOL_11,22.04045354
1,GOL_01,30,GOL_11,1_30,GOL_01_GOL_11,22.04045354
1,GOL_01,31,GOL_11,1_31,GOL_01_GOL_11,22.04045354
1,GOL_01,32,GOL_11,1_32,GOL_01_GOL_11,22.04045354
1,GOL_01,33,GOL_11,1_33,GOL_01_GOL_11,22.04045354
1,GOL_01,34,GOL_12,1_34,GOL_01_GOL_12,11.60280416
1,GOL_01,35,GOL_12,1_35,GOL_01_GOL_12,11.60280416
1,GOL_01,36,GOL_12,1_36,GOL_01_GOL_12,11.60280416
1,GOL_01,37,GOL_12,1_37,GOL_01_GOL_12,11.60280416
1,GOL_01,38,GOL_12,1_38,GOL_01_GOL_12,11.60280416
1,GOL_01,39,GOL_12,1_39,GOL_01_GOL_12,11.60280416
1,GOL_01,40,GOL_12,1_40,GOL_01_GOL_12,11.60280416
1,GOL_01,41,GOL_13,1_41,GOL_01_GOL_13,27.82995607
1,GOL_01,42,GOL_13,1_42,GOL_01_GOL_13,27.82995607
1,GOL_01,43,GOL_13,1_43,GOL_01_GOL_13,27.82995607
1,GOL_01,44,GOL_13,1_44,GOL_01_GOL_13,27.82995607
1,GOL_01,45,XES_2,1_45,GOL_01_XES_2,1368.969471
1,GOL_01,46,GOL_15,1_46,GOL_01_GOL_15,6.999085215
1,GOL_01,47,GOL_16,1_47,GOL_01_GOL_16,14.11892146
1,GOL_01,48,GOL_16,1_48,GOL_01_GOL_16,14.11892146
1,GOL_01,49,GOL_17,1_49,GOL_01_GOL_17,11.60194511
1,GOL_01,50,GOL_17,1_50,GOL_01_GOL_17,11.60194511
1,GOL_01,51,GOL_18,1_51,GOL_01_GOL_18,10.7096735
1,GOL_01,52,GOL_18,1_52,GOL_01_GOL_18,10.7096735
1,GOL_01,53,GOL_18,1_53,GOL_01_GOL_18,10.7096735
1,GOL_01,54,GOL_18,1_54,GOL_01_GOL_18,10.7096735
1,GOL_01,55,GOL_19,1_55,GOL_01_GOL_19,5.723781521
1,GOL_01,56,GOL_19,1_56,GOL_01_GOL_19,5.723781521
1,GOL_01,57,GOL_20,1_57,GOL_01_GOL_20,2.347419744
1,GOL_01,58,GOL_21,1_58,GOL_01_GOL_21,6.777566032
1,GOL_01,59,GOL_22,1_59,GOL_01_GOL_22,26.86612572
1,GOL_01,60,GOL_23,1_60,GOL_01_GOL_23,65.30392253
1,GOL_01,61,GOL_23,1_61,GOL_01_GOL_23,65.30392253
1,GOL_01,62,GOL_24,1_62,GOL_01_GOL_24,74.68604389
1,GOL_01,63,GOL_25,1_63,GOL_01_GOL_25,70.24311324
1,GOL_01,64,GOL_25,1_64,GOL_01_GOL_25,70.24311324
1,GOL_01,65,GOL_26,1_65,GOL_01_GOL_26,94.2294728
1,GOL_01,66,GOL_26,1_66,GOL_01_GOL_26,94.2294728
1,GOL_01,67,GOL_27,1_67,GOL_01_GOL_27,102.1851958
1,GOL_01,68,GOL_28,1_68,GOL_01_GOL_28,103.3043368
1,GOL_01,69,GOL_29,1_69,GOL_01_GOL_29,107.9243966
1,GOL_01,70,GOL_30,1_70,GOL_01_GOL_30,98.41888667
1,GOL_01,71,GOL_31,1_71,GOL_01_GOL_31,106.1572915
1,GOL_01,72,GOL_32,1_72,GOL_01_GOL_32,33.5617429
1,GOL_01,73,GOL_33,1_73,GOL_01_GOL_33,21.96809369
1,GOL_01,74,GOL_33,1_74,GOL_01_GOL_33,21.96809369
1,GOL_01,75,GOL_34,1_75,GOL_01_GOL_34,20.79310979
1,GOL_01,76,GOL_34,1_76,GOL_01_GOL_34,20.79310979
1,GOL_01,77,GOL_34,1_77,GOL_01_GOL_34,20.79310979
1,GOL_01,78,GOL_35,1_78,GOL_01_GOL_35,29.87124026
1,GOL_01,79,GOL_35,1_79,GOL_01_GOL_35,29.87124026
1,GOL_01,80,GOL_36,1_80,GOL_01_GOL_36,23.37948485
1,GOL_01,81,GOL_37,1_81,GOL_01_GOL_37,27.82995607
1,GOL_01,82,GOL_37,1_82,GOL_01_GOL_37,27.82995607
1,GOL_01,83,GOL_38,1_83,GOL_01_GOL_38,16.3953199
1,GOL_01,84,GOL_39,1_84,GOL_01_GOL_39,101.5576837
1,GOL_01,85,GOL_40,1_85,GOL_01_GOL_40,103.3043368
1,GOL_01,86,GOL_41,1_86,GOL_01_GOL_41,112.7424168
1,GOL_01,87,GOL_42,1_87,GOL_01_GOL_42,110.6506658
1,GOL_01,88,GOL_42,1_88,GOL_01_GOL_42,110.6506658
1,GOL_01,89,GOL_43,1_89,GOL_01_GOL_43,116.0627124
1,GOL_01,90,GOL_43,1_90,GOL_01_GOL_43,116.0627124
1,GOL_01,91,GOL_43,1_91,GOL_01_GOL_43,116.0627124
1,GOL_01,92,GOL_44,1_92,GOL_01_GOL_44,121.2326435
1,GOL_01,93,GOL_44,1_93,GOL_01_GOL_44,121.2326435
1,GOL_01,94,GOL_44,1_94,GOL_01_GOL_44,121.2326435
1,GOL_01,95,GRU_01,1_95,GOL_01_GRU_01,81.1375441
1,GOL_01,96,GRU_02,1_96,GOL_01_GRU_02,81.27390848
1,GOL_01,97,GRU_03,1_97,GOL_01_GRU_03,87.1989658
1,GOL_01,98,GRU_04,1_98,GOL_01_GRU_04,87.1989658
1,GOL_01,99,GRU_04,1_99,GOL_01_GRU_04,87.1989658
1,GOL_01,100,GRU_04,1_100,GOL_01_GRU_04,87.1989658
1,GOL_01,101,GRU_05,1_101,GOL_01_GRU_05,86.33934739
1,GOL_01,102,GRU_06,1_102,GOL_01_GRU_06,71.57131026
1,GOL_01,103,GRU_07,1_103,GOL_01_GRU_07,69.93769393
1,GOL_01,104,GRU_08,1_104,GOL_01_GRU_08,75.44354666
1,GOL_01,105,GRU_09,1_105,GOL_01_GRU_09,73.99232855
1,GOL_01,106,GRU_09,1_106,GOL_01_GRU_09,74.29838612
1,GOL_01,107,GRU_09,1_107,GOL_01_GRU_09,74.29838612
1,GOL_01,108,GRU_09,1_108,GOL_01_GRU_09,74.29838612
1,GOL_01,109,GRU_09,1_109,GOL_01_GRU_09,74.29838612
1,GOL_01,110,GRU_09,1_110,GOL_01_GRU_09,74.29838612
1,GOL_01,111,GRU_09,1_111,GOL_01_GRU_09,74.29838612
1,GOL_01,112,GOL_45,1_112,GOL_01_GOL_45,6.054067001
1,GOL_01,113,GOL_46,1_113,GOL_01_GOL_46,11.90922017
1,GOL_01,114,GOL_46,1_114,GOL_01_GOL_46,11.90922017
1,GOL_01,115,GOL_47,1_115,GOL_01_GOL_47,13.49362291
1,GOL_01,116,GOL_48,1_116,GOL_01_GOL_48,13.0086954
1,GOL_01,117,GOL_49,1_117,GOL_01_GOL_49,3.936460142
1,GOL_01,118,GOL_49,1_118,GOL_01_GOL_49,3.936460142
1,GOL_01,119,GOL_49,1_119,GOL_01_GOL_49,3.936460142
1,GOL_01,120,GOL_50,1_120,GOL_01_GOL_50,9.146317983
1,GOL_01,121,GOL_51,1_121,GOL_01_GOL_51,3.768293599
1,GOL_01,122,GOL_51,1_122,GOL_01_GOL_51,3.768293599
1,GOL_01,123,GRU_10,1_123,GOL_01_GRU_10,69.19852756
1,GOL_01,124,GRU_11,1_124,GOL_01_GRU_11,75.83965851
1,GOL_01,125,GRU_11,1_125,GOL_01_GRU_11,75.83965851
1,GOL_01,126,GRU_11,1_126,GOL_01_GRU_11,75.83965851
1,GOL_01,127,GRU_12,1_127,GOL_01_GRU_12,90.77512129
1,GOL_01,128,GRU_12,1_128,GOL_01_GRU_12,90.77512129
1,GOL_01,129,GRU_12,1_129,GOL_01_GRU_12,90.77512129
1,GOL_01,130,GRU_12,1_130,GOL_01_GRU_12,90.77512129
1,GOL_01,131,GRU_13,1_131,GOL_01_GRU_13,92.93229161
1,GOL_01,132,GRU_13,1_132,GOL_01_GRU_13,92.93229161
1,GOL_01,133,GRU_14,1_133,GOL_01_GRU_14,98.18663081
1,GOL_01,134,GRU_14,1_134,GOL_01_GRU_14,98.18663081
1,GOL_01,135,GRU_14,1_135,GOL_01_GRU_14,98.18663081
1,GOL_01,136,GRU_14,1_136,GOL_01_GRU_14,98.18663081
1,GOL_01,137,GRU_15,1_137,GOL_01_GRU_15,99.69668731
1,GOL_01,138,GRU_15,1_138,GOL_01_GRU_15,99.69668731
1,GOL_01,139,GRU_15,1_139,GOL_01_GRU_15,99.69668731
1,GOL_01,140,GRU_16,1_140,GOL_01_GRU_16,94.13813617
1,GOL_01,141,GRU_16,1_141,GOL_01_GRU_16,94.13813617
1,GOL_01,142,GRU_16,1_142,GOL_01_GRU_16,94.13813617
1,GOL_01,143,GRU_16,1_143,GOL_01_GRU_16,94.13813617
1,GOL_01,144,GRU_16,1_144,GOL_01_GRU_16,94.13813617
1,GOL_01,145,GRU_16,1_145,GOL_01_GRU_16,94.13813617
1,GOL_01,146,GRU_16,1_146,GOL_01_GRU_16,94.13813617
1,GOL_01,147,GRU_16,1_147,GOL_01_GRU_16,94.13813617
1,GOL_01,148,GRU_16,1_148,GOL_01_GRU_16,94.13813617
1,GOL_01,149,GRU_16,1_149,GOL_01_GRU_16,94.13813617
1,GOL_01,150,GRU_16,1_150,GOL_01_GRU_16,94.13813617
1,GOL_01,151,GRU_16,1_151,GOL_01_GRU_16,94.13813617
1,GOL_01,152,GRU_16,1_152,GOL_01_GRU_16,94.13813617
1,GOL_01,153,GRU_16,1_153,GOL_01_GRU_16,94.13813617
1,GOL_01,154,GRU_17,1_154,GOL_01_GRU_17,97.07017013
1,GOL_01,155,GRU_17,1_155,GOL_01_GRU_17,97.07017013
1,GOL_01,156,GRU_18,1_156,GOL_01_GRU_18,85.85005269
1,GOL_01,157,GRU_18,1_157,GOL_01_GRU_18,85.85005269
1,GOL_01,158,GRU_19,1_158,GOL_01_GRU_19,81.23663141
1,GOL_01,159,GRU_19,1_159,GOL_01_GRU_19,81.23663141
1,GOL_01,160,GRU_20,1_160,GOL_01_GRU_20,70.7105848
1,GOL_01,161,GRU_21,1_161,GOL_01_GRU_21,79.56103724
1,GOL_01,162,GOL_52,1_162,GOL_01_GOL_52,116.9155951
1,GOL_01,163,GOL_52,1_163,GOL_01_GOL_52,116.9155951
1,GOL_01,164,GOL_53,1_164,GOL_01_GOL_53,115.3940852
1,GOL_01,165,GOL_54,1_165,GOL_01_GOL_54,122.7552932
1,GOL_01,166,GOL_54,1_166,GOL_01_GOL_54,122.7552932
1,GOL_01,167,GOL_55,1_167,GOL_01_GOL_55,93.77774022
1,GOL_01,168,GOL_55,1_168,GOL_01_GOL_55,93.77774022
1,GOL_01,169,GOL_56,1_169,GOL_01_GOL_56,86.54604328
1,GOL_01,170,GOL_57,1_170,GOL_01_GOL_57,85.17550683
1,GOL_01,171,GOL_57,1_171,GOL_01_GOL_57,85.17550683
1,GOL_01,172,GOL_58,1_172,GOL_01_GOL_58,89.4015353
1,GOL_01,173,GRU_22,1_173,GOL_01_GRU_22,93.61134799
1,GOL_01,174,GRU_23,1_174,GOL_01_GRU_23,83.43582026
1,GOL_01,175,GRU_24,1_175,GOL_01_GRU_24,82.15818267
1,GOL_01,176,GRU_25,1_176,GOL_01_GRU_25,75.44354666
1,GOL_01,177,GRU_25,1_177,GOL_01_GRU_25,75.44354666
1,GOL_01,178,GRU_26,1_178,GOL_01_GRU_26,76.03888421
1,GOL_01,179,GRU_27,1_179,GOL_01_GRU_27,74.43496927
1,GOL_01,180,GRU_27,1_180,GOL_01_GRU_27,74.43496927
1,GOL_01,181,GRU_28,1_181,GOL_01_GRU_28,80.34509526
1,GOL_01,182,GRU_28,1_182,GOL_01_GRU_28,80.34509526
1,GOL_01,183,GRU_28,1_183,GOL_01_GRU_28,80.34509526
1,GOL_01,184,GRU_28,1_184,GOL_01_GRU_28,80.34509526
1,GOL_01,185,GRU_29,1_185,GOL_01_GRU_29,93.0929369
1,GOL_01,186,GRU_30,1_186,GOL_01_GRU_30,89.37924779
1,GOL_01,187,GRU_30,1_187,GOL_01_GRU_30,89.37924779
1,GOL_01,188,GRU_30,1_188,GOL_01_GRU_30,89.37924779
1,GOL_01,189,GRU_31,1_189,GOL_01_GRU_31,90.26757211
1,GOL_01,190,GRU_31,1_190,GOL_01_GRU_31,90.26757211
1,GOL_01,191,GRU_32,1_191,GOL_01_GRU_32,88.53966458
1,GOL_01,192,LON_01,1_192,GOL_01_LON_01,4933.550196
1,GOL_01,193,LON_01,1_193,GOL_01_LON_01,4933.550196
1,GOL_01,194,LON_02,1_194,GOL_01_LON_02,4933.275894
1,GOL_01,195,LON_02,1_195,GOL_01_LON_02,4933.275894
1,GOL_01,196,LON_03,1_196,GOL_01_LON_03,4928.492009
1,GOL_01,197,LON_03,1_197,GOL_01_LON_03,4928.492009
1,GOL_01,198,LON_03,1_198,GOL_01_LON_03,4928.492009
1,GOL_01,199,LON_04,1_199,GOL_01_LON_04,4925.643566
1,GOL_01,200,LON_05,1_200,GOL_01_LON_05,4930.026229
1,GOL_01,201,LON_05,1_201,GOL_01_LON_05,4930.026229
1,GOL_01,202,LON_06,1_202,GOL_01_LON_06,4945.425728
1,GOL_01,203,LON_06,1_203,GOL_01_LON_06,4945.425728
1,GOL_01,204,LON_06,1_204,GOL_01_LON_06,4945.425728
1,GOL_01,205,LON_06,1_205,GOL_01_LON_06,4945.425728
1,GOL_01,206,LON_07,1_206,GOL_01_LON_07,4952.818799
1,GOL_01,207,LON_07,1_207,GOL_01_LON_07,4952.818799
1,GOL_01,208,LON_08,1_208,GOL_01_LON_08,4956.801875
1,GOL_01,209,LON_08,1_209,GOL_01_LON_08,4956.801875
1,GOL_01,210,LON_08,1_210,GOL_01_LON_08,4956.801875
1,GOL_01,211,LON_09,1_211,GOL_01_LON_09,4950.800752
1,GOL_01,212,LON_10,1_212,GOL_01_LON_10,4941.772808
1,GOL_01,213,LON_11,1_213,GOL_01_LON_11,4941.772808
1,GOL_01,214,LON_11,1_214,GOL_01_LON_11,4941.772808
1,GOL_01,215,LON_11,1_215,GOL_01_LON_11,4941.772808
1,GOL_01,216,LON_11,1_216,GOL_01_LON_11,4941.772808
1,GOL_01,217,LON_12,1_217,GOL_01_LON_12,4941.772808
1,GOL_01,218,LON_13,1_218,GOL_01_LON_13,4941.772808
1,GOL_01,219,LON_13,1_219,GOL_01_LON_13,4941.772808
1,GOL_01,220,LON_13,1_220,GOL_01_LON_13,4941.772808
1,GOL_01,221,LON_13,1_221,GOL_01_LON_13,4941.772808
1,GOL_01,222,LON_13,1_222,GOL_01_LON_13,4941.772808
1,GOL_01,223,CUR_01,1_223,GOL_01_CUR_01,2346.215398
1,GOL_01,224,CUR_02,1_224,GOL_01_CUR_02,2346.215398
1,GOL_01,225,CUR_02,1_225,GOL_01_CUR_02,2346.215398
1,GOL_01,226,CUR_03,1_226,GOL_01_CUR_03,2346.215398
2,GOL_01,1,GOL_01,2_1,GOL_01_GOL_01,0
2,GOL_01,3,GOL_01,2_3,GOL_01_GOL_01,0
2,GOL_01,4,GOL_01,2_4,GOL_01_GOL_01,0
2,GOL_01,5,GOL_01,2_5,GOL_01_GOL_01,0
2,GOL_01,6,GOL_2,2_6,GOL_01_GOL_2,4.48796641
2,GOL_01,7,GOL_2,2_7,GOL_01_GOL_2,4.48796641
2,GOL_01,8,GOL_2,2_8,GOL_01_GOL_2,4.48796641
2,GOL_01,9,GOL_3,2_9,GOL_01_GOL_3,11.09548163
2,GOL_01,10,GOL_3,2_10,GOL_01_GOL_3,11.09548163
2,GOL_01,11,GOL_3,2_11,GOL_01_GOL_3,11.09548163
2,GOL_01,12,GOL_3,2_12,GOL_01_GOL_3,11.09548163
2,GOL_01,13,GOL_3,2_13,GOL_01_GOL_3,11.09548163
2,GOL_01,14,GOL_3,2_14,GOL_01_GOL_3,11.09548163
2,GOL_01,15,GOL_3,2_15,GOL_01_GOL_3,11.09548163
2,GOL_01,16,GOL_3,2_16,GOL_01_GOL_3,11.09548163
2,GOL_01,17,GOL_3,2_17,GOL_01_GOL_3,11.09548163
2,GOL_01,18,GOL_3,2_18,GOL_01_GOL_3,11.09548163
2,GOL_01,19,GOL_4,2_19,GOL_01_GOL_4,0
2,GOL_01,20,GOL_5,2_20,GOL_01_GOL_5,22.04045354
2,GOL_01,21,GOL_6,2_21,GOL_01_GOL_6,26.78757101
2,GOL_01,22,GOL_6,2_22,GOL_01_GOL_6,26.78757101
2,GOL_01,23,GOL_7,2_23,GOL_01_GOL_7,27.82261113
2,GOL_01,24,GOL_8,2_24,GOL_01_GOL_8,18.73565629
2,GOL_01,25,XES_1,2_25,GOL_01_XES_1,1338.72199
2,GOL_01,26,GOL_9,2_26,GOL_01_GOL_9,9.941488979
2,GOL_01,27,GOL_9,2_27,GOL_01_GOL_9,9.941488979
2,GOL_01,28,GOL_10,2_28,GOL_01_GOL_10,21.19057845
2,GOL_01,29,GOL_11,2_29,GOL_01_GOL_11,22.04045354
2,GOL_01,30,GOL_11,2_30,GOL_01_GOL_11,22.04045354
2,GOL_01,31,GOL_11,2_31,GOL_01_GOL_11,22.04045354
2,GOL_01,32,GOL_11,2_32,GOL_01_GOL_11,22.04045354
2,GOL_01,33,GOL_11,2_33,GOL_01_GOL_11,22.04045354
2,GOL_01,34,GOL_12,2_34,GOL_01_GOL_12,11.60280416
2,GOL_01,35,GOL_12,2_35,GOL_01_GOL_12,11.60280416
2,GOL_01,36,GOL_12,2_36,GOL_01_GOL_12,11.60280416
2,GOL_01,37,GOL_12,2_37,GOL_01_GOL_12,11.60280416
2,GOL_01,38,GOL_12,2_38,GOL_01_GOL_12,11.60280416
2,GOL_01,39,GOL_12,2_39,GOL_01_GOL_12,11.60280416
2,GOL_01,40,GOL_12,2_40,GOL_01_GOL_12,11.60280416
2,GOL_01,41,GOL_13,2_41,GOL_01_GOL_13,27.82995607
2,GOL_01,42,GOL_13,2_42,GOL_01_GOL_13,27.82995607
2,GOL_01,43,GOL_13,2_43,GOL_01_GOL_13,27.82995607
2,GOL_01,44,GOL_13,2_44,GOL_01_GOL_13,27.82995607
2,GOL_01,45,XES_2,2_45,GOL_01_XES_2,1368.969471
2,GOL_01,46,GOL_15,2_46,GOL_01_GOL_15,6.999085215
2,GOL_01,47,GOL_16,2_47,GOL_01_GOL_16,14.11892146
2,GOL_01,48,GOL_16,2_48,GOL_01_GOL_16,14.11892146
2,GOL_01,49,GOL_17,2_49,GOL_01_GOL_17,11.60194511
2,GOL_01,50,GOL_17,2_50,GOL_01_GOL_17,11.60194511
2,GOL_01,51,GOL_18,2_51,GOL_01_GOL_18,10.7096735
2,GOL_01,52,GOL_18,2_52,GOL_01_GOL_18,10.7096735
2,GOL_01,53,GOL_18,2_53,GOL_01_GOL_18,10.7096735
2,GOL_01,54,GOL_18,2_54,GOL_01_GOL_18,10.7096735
2,GOL_01,55,GOL_19,2_55,GOL_01_GOL_19,5.723781521
2,GOL_01,56,GOL_19,2_56,GOL_01_GOL_19,5.723781521
2,GOL_01,57,GOL_20,2_57,GOL_01_GOL_20,2.347419744
2,GOL_01,58,GOL_21,2_58,GOL_01_GOL_21,6.777566032
2,GOL_01,59,GOL_22,2_59,GOL_01_GOL_22,26.86612572
2,GOL_01,60,GOL_23,2_60,GOL_01_GOL_23,65.30392253
2,GOL_01,61,GOL_23,2_61,GOL_01_GOL_23,65.30392253
2,GOL_01,62,GOL_24,2_62,GOL_01_GOL_24,74.68604389
2,GOL_01,63,GOL_25,2_63,GOL_01_GOL_25,70.24311324
2,GOL_01,64,GOL_25,2_64,GOL_01_GOL_25,70.24311324
2,GOL_01,65,GOL_26,2_65,GOL_01_GOL_26,94.2294728
2,GOL_01,66,GOL_26,2_66,GOL_01_GOL_26,94.2294728
2,GOL_01,67,GOL_27,2_67,GOL_01_GOL_27,102.1851958
2,GOL_01,68,GOL_28,2_68,GOL_01_GOL_28,103.3043368
2,GOL_01,69,GOL_29,2_69,GOL_01_GOL_29,107.9243966
2,GOL_01,70,GOL_30,2_70,GOL_01_GOL_30,98.41888667
2,GOL_01,71,GOL_31,2_71,GOL_01_GOL_31,106.1572915
2,GOL_01,72,GOL_32,2_72,GOL_01_GOL_32,33.5617429
2,GOL_01,73,GOL_33,2_73,GOL_01_GOL_33,21.96809369
2,GOL_01,74,GOL_33,2_74,GOL_01_GOL_33,21.96809369
2,GOL_01,75,GOL_34,2_75,GOL_01_GOL_34,20.79310979
2,GOL_01,76,GOL_34,2_76,GOL_01_GOL_34,20.79310979
2,GOL_01,77,GOL_34,2_77,GOL_01_GOL_34,20.79310979
2,GOL_01,78,GOL_35,2_78,GOL_01_GOL_35,29.87124026
2,GOL_01,79,GOL_35,2_79,GOL_01_GOL_35,29.87124026
2,GOL_01,80,GOL_36,2_80,GOL_01_GOL_36,23.37948485
2,GOL_01,81,GOL_37,2_81,GOL_01_GOL_37,27.82995607
2,GOL_01,82,GOL_37,2_82,GOL_01_GOL_37,27.82995607
2,GOL_01,83,GOL_38,2_83,GOL_01_GOL_38,16.3953199
2,GOL_01,84,GOL_39,2_84,GOL_01_GOL_39,101.5576837
2,GOL_01,85,GOL_40,2_85,GOL_01_GOL_40,103.3043368
2,GOL_01,86,GOL_41,2_86,GOL_01_GOL_41,112.7424168
2,GOL_01,87,GOL_42,2_87,GOL_01_GOL_42,110.6506658
2,GOL_01,88,GOL_42,2_88,GOL_01_GOL_42,110.6506658
2,GOL_01,89,GOL_43,2_89,GOL_01_GOL_43,116.0627124
2,GOL_01,90,GOL_43,2_90,GOL_01_GOL_43,116.0627124
2,GOL_01,91,GOL_43,2_91,GOL_01_GOL_43,116.0627124
2,GOL_01,92,GOL_44,2_92,GOL_01_GOL_44,121.2326435
2,GOL_01,93,GOL_44,2_93,GOL_01_GOL_44,121.2326435
2,GOL_01,94,GOL_44,2_94,GOL_01_GOL_44,121.2326435
2,GOL_01,95,GRU_01,2_95,GOL_01_GRU_01,81.1375441
2,GOL_01,96,GRU_02,2_96,GOL_01_GRU_02,81.27390848
2,GOL_01,97,GRU_03,2_97,GOL_01_GRU_03,87.1989658
2,GOL_01,98,GRU_04,2_98,GOL_01_GRU_04,87.1989658
2,GOL_01,99,GRU_04,2_99,GOL_01_GRU_04,87.1989658
2,GOL_01,100,GRU_04,2_100,GOL_01_GRU_04,87.1989658
2,GOL_01,101,GRU_05,2_101,GOL_01_GRU_05,86.33934739
2,GOL_01,102,GRU_06,2_102,GOL_01_GRU_06,71.57131026
2,GOL_01,103,GRU_07,2_103,GOL_01_GRU_07,69.93769393
2,GOL_01,104,GRU_08,2_104,GOL_01_GRU_08,75.44354666
2,GOL_01,105,GRU_09,2_105,GOL_01_GRU_09,73.99232855
2,GOL_01,106,GRU_09,2_106,GOL_01_GRU_09,74.29838612
2,GOL_01,107,GRU_09,2_107,GOL_01_GRU_09,74.29838612
2,GOL_01,108,GRU_09,2_108,GOL_01_GRU_09,74.29838612
2,GOL_01,109,GRU_09,2_109,GOL_01_GRU_09,74.29838612
2,GOL_01,110,GRU_09,2_110,GOL_01_GRU_09,74.29838612
2,GOL_01,111,GRU_09,2_111,GOL_01_GRU_09,74.29838612
2,GOL_01,112,GOL_45,2_112,GOL_01_GOL_45,6.054067001
2,GOL_01,113,GOL_46,2_113,GOL_01_GOL_46,11.90922017
2,GOL_01,114,GOL_46,2_114,GOL_01_GOL_46,11.90922017
2,GOL_01,115,GOL_47,2_115,GOL_01_GOL_47,13.49362291
2,GOL_01,116,GOL_48,2_116,GOL_01_GOL_48,13.0086954
2,GOL_01,117,GOL_49,2_117,GOL_01_GOL_49,3.936460142
2,GOL_01,118,GOL_49,2_118,GOL_01_GOL_49,3.936460142
2,GOL_01,119,GOL_49,2_119,GOL_01_GOL_49,3.936460142
2,GOL_01,120,GOL_50,2_120,GOL_01_GOL_50,9.146317983
2,GOL_01,121,GOL_51,2_121,GOL_01_GOL_51,3.768293599
2,GOL_01,122,GOL_51,2_122,GOL_01_GOL_51,3.768293599
2,GOL_01,123,GRU_10,2_123,GOL_01_GRU_10,69.19852756
2,GOL_01,124,GRU_11,2_124,GOL_01_GRU_11,75.83965851
2,GOL_01,125,GRU_11,2_125,GOL_01_GRU_11,75.83965851
2,GOL_01,126,GRU_11,2_126,GOL_01_GRU_11,75.83965851
2,GOL_01,127,GRU_12,2_127,GOL_01_GRU_12,90.77512129
2,GOL_01,128,GRU_12,2_128,GOL_01_GRU_12,90.77512129
2,GOL_01,129,GRU_12,2_129,GOL_01_GRU_12,90.77512129
2,GOL_01,130,GRU_12,2_130,GOL_01_GRU_12,90.77512129
2,GOL_01,131,GRU_13,2_131,GOL_01_GRU_13,92.93229161
2,GOL_01,132,GRU_13,2_132,GOL_01_GRU_13,92.93229161
2,GOL_01,133,GRU_14,2_133,GOL_01_GRU_14,98.18663081
2,GOL_01,134,GRU_14,2_134,GOL_01_GRU_14,98.18663081
2,GOL_01,135,GRU_14,2_135,GOL_01_GRU_14,98.18663081
2,GOL_01,136,GRU_14,2_136,GOL_01_GRU_14,98.18663081
2,GOL_01,137,GRU_15,2_137,GOL_01_GRU_15,99.69668731
2,GOL_01,138,GRU_15,2_138,GOL_01_GRU_15,99.69668731
2,GOL_01,139,GRU_15,2_139,GOL_01_GRU_15,99.69668731
2,GOL_01,140,GRU_16,2_140,GOL_01_GRU_16,94.13813617
2,GOL_01,141,GRU_16,2_141,GOL_01_GRU_16,94.13813617
2,GOL_01,142,GRU_16,2_142,GOL_01_GRU_16,94.13813617
2,GOL_01,143,GRU_16,2_143,GOL_01_GRU_16,94.13813617
2,GOL_01,144,GRU_16,2_144,GOL_01_GRU_16,94.13813617
2,GOL_01,145,GRU_16,2_145,GOL_01_GRU_16,94.13813617
